"Date: 2026-08-12+0000"
"Version: 7.2"
"Status: 
0 Normal
"🤬ESCAPE","🚧인프라","리눅스 [19. sed(Stream Editor) 명령어에 대해서 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-58136677318656","Asia/Seoul","true","false",,,"list","118","107","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [20. awk 명령어에 대해 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-57037165690880","Asia/Seoul","true","false",,,"list","119","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [7. Host에 대한 이해]","TEXT","","","N","","","","","0","0","2026-08-12T00:31:56+0000","","-56349970923520","Asia/Seoul","true","false",,,"list","120","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [21. 파일 압축하는 방법에 대해 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-55937654063104","Asia/Seoul","true","false",,,"list","121","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [8. 스위치가 하는 일]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:15+0000","","-55250459295744","Asia/Seoul","true","false",,,"list","122","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [22. 잠깐의 공지사항]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-54838142435328","Asia/Seoul","true","false",,,"list","123","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [9. NIC, LAN 카드, MAC 주소, Frame]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:15+0000","","-54150947667968","Asia/Seoul","true","false",,,"list","124","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [23. 실시간 리소스 모니터 - top 명령어에 대해 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-53738630807552","Asia/Seoul","true","false",,,"list","125","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [10. L2 스위치에 관한 상식]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:16+0000","","-53051436040192","Asia/Seoul","true","false",,,"list","126","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [24. 리눅스의 7가지 파일 타입에 대해 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-52639119179776","Asia/Seoul","true","false",,,"list","127","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [11. LAN, WAN, Broadcast]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:16+0000","","-52501680226304","Asia/Seoul","true","false",,,"list","128","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [25. ps(Process Status) 명령어에 대해서 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-51539607552000","Asia/Seoul","true","false",,,"list","129","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [12. IPv4 주소의 구조]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:19+0000","","-50852412784640","Asia/Seoul","true","false",,,"list","130","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [26. Soft and Hard link (ft. inodes)]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-50440095924224","Asia/Seoul","true","false",,,"list","131","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [13. 택배와 닮은 Packet]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:19+0000","","-49752901156864","Asia/Seoul","true","false",,,"list","132","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [27. Signal number와 Wild Cards(*, ?, ^, [])에 대해서 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-49340584296448","Asia/Seoul","true","false",,,"list","133","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [14. 계층별 데이터 단위]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:20+0000","","-48653389529088","Asia/Seoul","true","false",,,"list","134","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [28. du(Disk Usage)와 df(Disk Free) 명령어에 대해서 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-48241072668672","Asia/Seoul","true","false",,,"list","135","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [15. IP헤더와 AWS ENI 소개]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:20+0000","","-47553877901312","Asia/Seoul","true","false",,,"list","136","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [29. apt(Advanced Package Tool)에 대해 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-47141561040896","Asia/Seoul","true","false",,,"list","137","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [16. Host 자신을 가리키는 IP주소]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:20+0000","","-46454366273536","Asia/Seoul","true","false",,,"list","138","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [30. uptime 명령어에 대해서 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-46042049413120","Asia/Seoul","true","false",,,"list","139","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [17. 라우터에 대한 최소 이론]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:21+0000","","-45354854645760","Asia/Seoul","true","false",,,"list","140","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [31. curl과 wget을 사용해서 파일을 다운 받아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-44942537785344","Asia/Seoul","true","false",,,"list","141","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [18. TTL(Time To Live)과 단편화]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:21+0000","","-44255343017984","Asia/Seoul","true","false",,,"list","142","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [32. nslookup과 dig 명령어에 대해서 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-43843026157568","Asia/Seoul","true","false",,,"list","143","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [19. 인터넷 설정 자동화]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:21+0000","","-43155831390208","Asia/Seoul","true","false",,,"list","144","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [33. ntp와 chronyd]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-42743514529792","Asia/Seoul","true","false",,,"list","145","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [4. User/Kernel 모드와 소켓의 본질]","TEXT","","","N","","","","","0","0","2026-08-12T00:38:22+0000","","-42056319762432","Asia/Seoul","true","false",,,"list","146","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [34. ping 명령어에 대해서 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-41644002902016","Asia/Seoul","true","false",,,"list","147","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [20. ARP와 해킹기법]","TEXT","","21:17]","N","","","","","0","0","2026-08-12T00:39:47+0000","","-40956808134656","Asia/Seoul","true","false",,,"list","148","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [35. traceroute]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-40544491274240","Asia/Seoul","true","false",,,"list","149","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [21. Ping과 RTT(Round Trip Time)]","TEXT","","","N","","","","","0","0","2026-08-12T00:39:57+0000","","-39857296506880","Asia/Seoul","true","false",,,"list","150","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [36. netstat 명령어에 대해서 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-39444979646464","Asia/Seoul","true","false",,,"list","151","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [22. TCP와 UDP 개요]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:04+0000","","-38757784879104","Asia/Seoul","true","false",,,"list","152","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [37. jq 사용법에 대해서 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-38345468018688","Asia/Seoul","true","false",,,"list","153","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [23. 4계층 헤더 구조와 Buffered I/O]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:05+0000","","-37658273251328","Asia/Seoul","true","false",,,"list","154","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [38. Bash Shell Script 소개]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-37245956390912","Asia/Seoul","true","false",,,"list","155","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [24. TCP 세션과 상태 그리고 게임서버]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:05+0000","","-36558761623552","Asia/Seoul","true","false",,,"list","156","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [39. Bash Shell 문법에 대해서 알아보자]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-36146444763136","Asia/Seoul","true","false",,,"list","157","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [25. RST가 발생하는 이유]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:05+0000","","-35459249995776","Asia/Seoul","true","false",,,"list","158","208","TASK"
"🤬ESCAPE","🚧인프라","리눅스 [40. 정말 수고 많으셨습니다]","TEXT","","","N","","","","","0","0","2026-08-12T01:09:31+0000","","-35046933135360","Asia/Seoul","true","false",,,"list","159","107","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [26. 연결이라는 착각과 AWS ALB]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:06+0000","","-34359738368000","Asia/Seoul","true","false",,,"list","160","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [27. 대표적 TCP 장애유형과 서버 오류]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:06+0000","","-33260226740224","Asia/Seoul","true","false",,,"list","161","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [28. URI와 URL 그리고 도메인 이름]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:07+0000","","-32160715112448","Asia/Seoul","true","false",,,"list","162","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [29. DNS 구조]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:08+0000","","-31061203484672","Asia/Seoul","true","false",,,"list","163","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [30. DNS 캐싱과 AWS Route 53 설정 예시]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:09+0000","","-29961691856896","Asia/Seoul","true","false",,,"list","164","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [31. HTTP와 REST API]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:09+0000","","-28862180229120","Asia/Seoul","true","false",,,"list","165","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [32. 모놀리식 웹 서비스 구조]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:09+0000","","-27762668601344","Asia/Seoul","true","false",,,"list","166","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [33. 웹 보안과 SOP, CORS]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:10+0000","","-26663156973568","Asia/Seoul","true","false",,,"list","167","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [34. 모던 웹과 JWT]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:10+0000","","-25563645345792","Asia/Seoul","true","false",,,"list","168","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [35. 모던 웹 서비스 구조]","TEXT","","","N","","","","","0","0","2026-08-12T00:40:11+0000","","-24464133718016","Asia/Seoul","true","false",,,"list","169","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [36. 세 가지 장치 구조]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:28+0000","","-23364622090240","Asia/Seoul","true","false",,,"list","170","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [37. Inline 구조와 라우터]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:28+0000","","-22265110462464","Asia/Seoul","true","false",,,"list","171","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [38. Out of path 구조와 DPI(Deep Packet Inspection)]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:29+0000","","-21165598834688","Asia/Seoul","true","false",,,"list","172","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [39. Proxy - 우회]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:29+0000","","-20066087206912","Asia/Seoul","true","false",,,"list","173","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [40. Proxy - 보호와 감시]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:30+0000","","-18966575579136","Asia/Seoul","true","false",,,"list","174","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [41. Reverse Proxy와 WAF(Web Application Firewall)]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:30+0000","","-17867063951360","Asia/Seoul","true","false",,,"list","175","208","TASK"
"🤬ESCAPE","🚧인프라","네트워크[42. 공유기 작동원리]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:32+0000","","-16767552323584","Asia/Seoul","true","false",,,"list","176","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [1. 강의소개]","TEXT","","","N","","","","","0","0","2026-08-12T00:50:04+0000","","-16217796509696","Asia/Seoul","true","false",,,"list","177","305","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [43. Symmetric NAT]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:32+0000","","-15668040695808","Asia/Seoul","true","false",,,"list","178","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [2. 강의환경 준비]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-15118284881920","Asia/Seoul","true","false",,,"list","179","305","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [44. AWS VPC와 Gateway endpoint 구성]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:33+0000","","-14568529068032","Asia/Seoul","true","false",,,"list","180","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [3. 강의PDF자료]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-14018773254144","Asia/Seoul","true","false",,,"list","181","305","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [45. 포트 포워딩 설정과 UPnP]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:33+0000","","-13469017440256","Asia/Seoul","true","false",,,"list","182","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [4. Windows10 - Git 설치]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-12919261626368","Asia/Seoul","true","false",,,"list","183","305","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [46. AWS ALB, NLB를 이용한 부하분산]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:34+0000","","-12369505812480","Asia/Seoul","true","false",,,"list","184","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [5. Windows10(필수) - Git Bash Winpty 설정]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-11819749998592","Asia/Seoul","true","false",,,"list","185","305","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [47. 대규모 부하분산을 위한 GSLB]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:34+0000","","-11269994184704","Asia/Seoul","true","false",,,"list","186","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [6. Windows10 - Docker Desktop 설치]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-10720238370816","Asia/Seoul","true","false",,,"list","187","305","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [48. 사설망과 VPN]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:35+0000","","-10170482556928","Asia/Seoul","true","false",,,"list","188","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [7. Windows10 - VSCode 설치]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-9620726743040","Asia/Seoul","true","false",,,"list","189","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [1. 강의 소개]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:39+0000","","-9070970929152","Asia/Seoul","true","false",,,"list","190","306","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [49. IPSec VPN 터널링]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:35+0000","","-9070970929152","Asia/Seoul","true","false",,,"list","191","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [8. Windows10(필수) - 실습폴더 생성]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-8521215115264","Asia/Seoul","true","false",,,"list","192","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [2. 강의 자료 다운로드]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","-7971459301376","Asia/Seoul","true","false",,,"list","193","306","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [50. VPN과 재택근무 (해커를 잡지 못하는 이유)]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:36+0000","","-7971459301376","Asia/Seoul","true","false",,,"list","194","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [14. (필수) 강의 시작 전 안내]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-7421703487488","Asia/Seoul","true","false",,,"list","195","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [3. Git 설치, 터미널 실행]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","-6871947673600","Asia/Seoul","true","false",,,"list","196","306","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [51. 네트워크 보안 솔루션]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:36+0000","","-6871947673600","Asia/Seoul","true","false",,,"list","197","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [15. 실행 중인 컨테이너를 모두 삭제하는 방법]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-6322191859712","Asia/Seoul","true","false",,,"list","198","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [4. 도커 데스크탑 설치]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","-5772436045824","Asia/Seoul","true","false",,,"list","199","306","TASK"
"🤬ESCAPE","🚧인프라","네트워크 [52. 학습성과 확인 및 수료]","TEXT","","","N","","","","","0","0","2026-08-12T00:41:37+0000","","-5772436045824","Asia/Seoul","true","false",,,"list","200","208","TASK"
"🤬ESCAPE","🚧인프라","도커 [16. 파트 소개 - 가상화기술]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-5222680231936","Asia/Seoul","true","false",,,"list","201","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [5. VSCode 설치]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","-4672924418048","Asia/Seoul","true","false",,,"list","202","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [17. 애플리케이션 서버]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-4123168604160","Asia/Seoul","true","false",,,"list","203","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [6. 실습 코드 다운로드]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","-3573412790272","Asia/Seoul","true","false",,,"list","204","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [18. 가상화기술과 하이퍼바이저 가상화]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-3023656976384","Asia/Seoul","true","false",,,"list","205","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [7. kind 설치]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","-2473901162496","Asia/Seoul","true","false",,,"list","206","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [19. 컨테이너 가상화]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-1924145348608","Asia/Seoul","true","false",,,"list","207","305","TASK"
"🤬ESCAPE","🚧인프라","네트워크 강의","TEXT","","","N","","","","","0","0","2026-08-12T00:31:04+0000","","-1649267441664","Asia/Seoul","true","false",,,"list","208","","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [8. 쿠버네티스 환경 구성]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","-1374389534720","Asia/Seoul","true","false",,,"list","209","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [20. 도커(Docker)]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","-824633720832","Asia/Seoul","true","false",,,"list","210","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [16. 컨테이너]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","-274877906944","Asia/Seoul","true","false",,,"list","211","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [21. 컨테이너 실행]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","274877906944","Asia/Seoul","true","false",,,"list","212","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [17. 쿠버네티스]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","824633720832","Asia/Seoul","true","false",,,"list","213","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [22. 파트 소개 - 이미지와 컨테이너]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","1374389534720","Asia/Seoul","true","false",,,"list","214","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [18. 쿠버네티스의 동작 원리]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","1924145348608","Asia/Seoul","true","false",,,"list","215","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [23. 이미지]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","2473901162496","Asia/Seoul","true","false",,,"list","216","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [19. 파트 소개 - 쿠버네티스 기본 리소스]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","3023656976384","Asia/Seoul","true","false",,,"list","217","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [24. 이미지와 컨테이너]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","3573412790272","Asia/Seoul","true","false",,,"list","218","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [20. YAML]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","4123168604160","Asia/Seoul","true","false",,,"list","219","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [25. 이미지의 메타데이터(Metadata)]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","4672924418048","Asia/Seoul","true","false",,,"list","220","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [21. 리소스]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","5222680231936","Asia/Seoul","true","false",,,"list","221","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [26. 컨테이너의 라이프사이클(Lifecycle)]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","5772436045824","Asia/Seoul","true","false",,,"list","222","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [22. 리소스 기본 명령어]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","6322191859712","Asia/Seoul","true","false",,,"list","223","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [27. 파트 소개 - 이미지 레지스트리]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","6871947673600","Asia/Seoul","true","false",,,"list","224","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [23. 네임스페이스]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","7421703487488","Asia/Seoul","true","false",,,"list","225","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [28. 이미지 레지스트리]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","7971459301376","Asia/Seoul","true","false",,,"list","226","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [24. 네임스페이스 실습]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","8521215115264","Asia/Seoul","true","false",,,"list","227","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [29. 이미지 레지스트리 실습]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","9070970929152","Asia/Seoul","true","false",,,"list","228","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [25. 파드]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","9620726743040","Asia/Seoul","true","false",,,"list","229","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [30. 파트 소개 - 이미지 빌드]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","10170482556928","Asia/Seoul","true","false",,,"list","230","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [26. 파드 실습]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","10720238370816","Asia/Seoul","true","false",,,"list","231","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [31. 이미지와 레이어(Layer)]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","11269994184704","Asia/Seoul","true","false",,,"list","232","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [27. 파드의 라이프사이클]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","11819749998592","Asia/Seoul","true","false",,,"list","233","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [32. 이미지 커밋(Commit)]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","12369505812480","Asia/Seoul","true","false",,,"list","234","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [28. 레플리카셋]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","12919261626368","Asia/Seoul","true","false",,,"list","235","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [33. 이미지 빌드(Build)]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","13469017440256","Asia/Seoul","true","false",,,"list","236","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [29. 레플리카셋 실습]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","14018773254144","Asia/Seoul","true","false",,,"list","237","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [34. 빌드 컨텍스트(Build Context)]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","14568529068032","Asia/Seoul","true","false",,,"list","238","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [30. 디플로이먼트]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","15118284881920","Asia/Seoul","true","false",,,"list","239","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [35. 도커파일(Dockerfile) 지시어]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","15668040695808","Asia/Seoul","true","false",,,"list","240","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [31. 디플로이먼트 실습]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","16217796509696","Asia/Seoul","true","false",,,"list","241","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [36. 멀티 스테이지 빌드(Multi-Stage Build)]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","16767552323584","Asia/Seoul","true","false",,,"list","242","305","TASK"
"🤬ESCAPE","🚧인프라","쿠버네티스 [32. 디플로이먼트 배포 실습]","TEXT","","","N","","","","","0","0","2026-08-12T00:53:07+0000","","17317308137472","Asia/Seoul","true","false",,,"list","243","306","TASK"
"🤬ESCAPE","🚧인프라","도커 [37. 파트 소개 - 컨테이너 애플리케이션 구성]","TEXT","","","N","","","","","0","0","2026-08-12T00:51:23+0000","","17867063951360","Asia/Seoul","true","false",,,"list","244","305","TASK"
